ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date SalePrice starts","Date SalePrice ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","SalePrice","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wp_old_date","Meta: avada_post_views_count","Meta: avada_today_post_views_count","Meta: avada_post_views_count_today_date","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Meta: _wxr_import_user_slug","Meta: fusion_demo_import"
500,simple,r12,"KitchenAid KCM22WF Water Filter Pod for KCM1402, KCM1203, KCM222, and KCM223, Set of 3",1,0,visible,,"Set of three water filters by KitchenAid is designed for use with the KCM222 and KCM223 KitchenAid coffee makers.",,,none,,1,,,0,0,2.39,2.8,3.5,1.6,0,,,4.55,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/71JNS1pLP9L._AC_SL1000_.jpg,,,,,,,,,0,Manufacturer,KitchenAid,1,1,,,,,2022-04-10,78,2,07-08-2023,,,,,,,,,,,,,,,,,,,,
501,simple,r13,"Safavieh Kilim Collection KLM752A Handmade Moroccan Boho Jute & Cotton Area Rug, 5' x 8'",1,0,visible,,"Size:5' x 8' | Color:Natural / CharcoalThe flat-weaving traditions of nomads and villagers throughout the Middle East and Central Asia are revived in an array of contemporary and tribal-inspired designs in Safavieh kilim Collection.",,,none,,1,,,0,0,18,96,0.25,60,0,,,77.77,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/A1mCHzGlqL._AC_SL1500_.jpg,,,,,,,,,0,,,,,,,,,2022-04-10,49,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
502,simple,r14,"Gibson Home Everyday Square 12-Piece Dinnerware Set",1,0,visible,,"We aim to show you accurate product information. Manufacturers, suppliers and others provide what you see here, and we have not verified it. See our disclaimer Features Bring a classic look to your home with the Gibson Home Everyday Square 12-piece dinnerware set. The set's classic whiteware look means it easy to match with a wide variety of table settings and a modern square silhouette adds style to every piece. No matter if you are enjoying a family dinner or entertaining guests this white dinnerware set is a go-to choice for value and durability. Every home needs a versatile set like the Everyday Square. Each item is crafted from durable, lightweight fine ceramic that is both dishwasher and microwave safe. The Gibson Home Everyday Square 12-piece dinnerware set comes with a complete service for four that includes a dinner plate, dessert plate and a bowl. Bring the style and value of Gibson to your home today! Gibson Home Everyday Square 12-Piece Dinnerware Set: 4 - 10.75"" Dinner Plates 4 - 8.5"" Dessert Plates 4 - 8"" Bowls A versatile dinnerware set perfect for all occasions The Gibson Home Everyday 12-Piece dinnerware set has complete service for four (dinner plate, dessert plate, bowl) Modern square shape adds a sense of style to the table Quality white dinnerware that can easily match with a variety of table settings and colors Dishwasher Safe Microwave Safe Offers the best in both durability and function",,,none,,1,,,0,0,,12,8,12,0,,,19.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/3178mMHDcL._AC_.jpg,,,,,,,,,0,,,,,,,,,2022-04-10,37,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
503,simple,r15,"White Dove Chair Pads - Cotton Canvas - Value 4 Pack",1,0,visible,,"Unity-Frankford brings you our 4 Piece Chair Pad Value Packs at an Affordable Price!Â   Treat yourself to high quality chair pads for everyday use. Our chair pads are the perfect pairing of quality and price to provide the best value to our consumers. These pads are sold in 4-packs and are designed to fit 15 inch chair and have extra thick ties to fit most chairs. These pads are 100% cotton canvas with a 100% polyester filling. They are built for your comfort and made to last. Treat yourself to a more comfortable seat today!  These chair pads are an uncompromising combination of quality and affordability  Unity-Frankford offers high quality housewares at affordable prices. We pride ourselves on bringing our customers great quality at a great price.   White Dove 4 Piece Chair Pad Value Packs  Fit 15"" Chair (Please Measure Chair). 4 Piece Value Bulk Pack  100% Cotton Canvas Cover With 100% Polyester FillingExtra Thick Ties And Durable ConstructionUnity-Frankford Quality, Designed in Philadelphia, PA  Recommended for Indoor Use",,,none,,1,,,0,0,6,15,16,7,0,,,20.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/81dyQ0dVHeL._AC_SL1500_.jpg,,,,,,,,,0,Manufacturer,"Promo Power Group",1,1,"Battery required",No,1,1,2022-04-10,47,1,06-08-2023,"Fill material type",Cotton,1,1,,,,,,,,,,,,,,,,
504,simple,r16,"Kitchen Utensil Holder, Grey with Stainless Steel Rim",1,0,visible,,"Color:TurquoiseUNMATCHED FUNCTION AND CHARM: The utensil drawer in your kitchen is a mess - you can never find the spoon, spatula, or pair of tongs youâre looking for when cooking a family dinner or preparing breakfast! Instead of digging around in your drawer, enjoy a piece of functional kitchen counter decor with this unique, charming cooking utensils holder from Kitchen Earth! Our stainless steel utensil holder is made with high-quality, food safe metal and features a white exterior and a cute, clean logo that will add the perfect touch of class to your kitchen counter. This is vintage kitchen decor at its finest, with simple, clean lines that will add farmhouse charm to any space - in addition to keeping everything neat, organized and ready for cooking! WHATâS INCLUDED: (1) Metal Utensil Holder PRODUCT SPECIFICATIONS: Materials: Food Safe Powder-Coated Galvanized Steel Size: 5.5â Diameter x 6.5â High Color: White with Black Printing Also Available in Grey with White Printing QUALITY FOR THE PERFECT DECOR: With a wide mouth and plenty of space for kitchen tools, our farmhouse utensil holder is strong and sturdy, and will easily hold your wooden spoons, silicone spatulas, and metal tongs. Surprise your wife, mom or friend with kitchen accessories and decor that will truly stand out in any space - our cooking spoon holder will add character as a one-of-a-kind gift! At Kitchen Earth, we specialize in high-end homeware to help your kitchen be stylish and efficient. If you arenât 100% satisfied with our kitchen tool holder, please contact us for a full refund.",,,none,,1,,,0,0,15.2,7.36,5.94,6.26,0,,,10.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/71g9gvPHyZL._AC_SL1500_.jpg,,,,,,,,,0,Manufacturer,"Kitchen Earth",1,1,,,,,2022-04-10,39,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
505,simple,r17,"Ball Mason Jar Regular Mouth Lids and Bands (12-Pack)",1,0,visible,,"For all of your fresh preserving needs, trust the brand whose name is synonymous with canning. These Ball 30000 regular mouth lids and bands help create a tight seal on your regular mouth canning jars. When heated during the canning process, the soft, BPA-free sealing material on the underside of the lid seals in freshness and prevents oxygen and bacteria from entering the jar. If properly applied, the initial seal will maintain food quality for over a year. Use bands to keep lids securely in place. Made of durable tinplate steel, both can be reused for short-term storage purposes. However, the lid's long-term soft sealing functionality is single-use only.",,,none,,1,,,0,0,6.4,5.98,2.95,3.07,0,,,7.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/71RgXbybWNL._AC_SL1200_.jpg,,,,,,,,,0,Manufacturer,Unknown,1,1,,,,,2022-04-10,51,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
506,simple,r18,"Comfort Glow PP231 NG ODS Milivolt Fireplace Pilot",1,0,visible,,"The Vent-Free Millivolt ODS Pilot Assembly, Natural Gas from comfort glow provides a high quality replacement component for a millivolt gas valve. The superior construction and design ensure a long lasting and quality product while the replacement oxygen depletion sensor and pilot assembly provide an integral part of a vent-free millivolt valve assembly. Be sure to adhere to the manufacturer's listed directions and local codes when installing this product.",,,none,,1,,,0,0,2,8,6,1,0,,,33.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/51AbztRQcgL._AC_SL1000_.jpg,,,,,,,,,0,Manufacturer,"Comfort Glow",1,1,"Battery required",No,1,1,2022-04-10,40,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
507,simple,r19,"Lodge Cast Iron 16 Ounce Oval Mini Server, Set of 4",1,0,visible,,"Lodge Cast Iron 16 Ounce Oval Mini Server, Set of 4",,,none,,1,,,0,0,8.24,14.41,3.46,6.06,0,,,70.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/817HZ8SzbGL._AC_SL1500_.jpg,,,,,,,,,0,,,,,,,,,2022-04-10,29,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
508,simple,r20,"Hellum LED Photo Clip String Lights 40 Photo Clips,Decor Lights 18.96 ft",1,0,visible,,"Hellum 40 LED Photo Clips String Lights â¿Hellum Led photo-clip string lights hanging photos, picture and artwork to decorated your house. Hang Up Your Photos. Add a playful charm to any room. You can hung the Led photo-clip lights on walls, windows, doors, floors, Perfect decoration lights for Bedroom, Shop. Using Led photo-clip lights for creating a warm memory. â¿The warm white lights add a warmth to any space. Use the lights you can create designs and shapes. Led photo clip lights can create a romantic atmosphere in every special day such as Mother's Day, Christmas Eve, weddings, parties, or some other romantic moments. â¿Unique Way to display your photos,artwork. You donât need to drill holes on the wall or buy a bunch of photo frames to display photos or Children's paintings. Why Choose Us ? ãConvenient and Safe DesignãThe most convenient design of the battery power. Our power design is battery case powered and USB Port powered. Battery case powered by 3*AA batteries. You can also light up with USB plugs,mobile batteries etc. You can light up the bulb in two ways. There is no need to worry about power. There is no space limit so you can use the light string everywhere you want indoor or outdoor. ãSturdy ClipãThe Photo clip lights with these sturdy clips, your photos never drop. All you have to do is clamp the photos. Then you can display your Photos, Artwork, Prints. SPECIFICATIONS QTY of clip-lights: 40 LED Color of clip-lights: Warm white Total Length: 5.78m /18.96 ft. Leading wire: 3.6 ft (1.1 meters) lead wire for USB connector Battery Type: 3 x AA 1.5V batteries (not included) Water resistance grade: IP20 (Non waterproof) Standard Package Content: 1x 40 LED Photo clip lights 1 x Non-waterproof transparent USB Port   battery box 1 x User manual",,,none,,1,,,0,0,11.2,8,3.2,4.5,0,,,20.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/510Inre25FL._AC_.jpg,,,,,,,,,0,Manufacturer,Hellum,1,1,,,,,2022-04-10,41,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
509,simple,r21,"DampRid Fragrance Free Drop-in Tab Refill - 4 Pack - 15.8 Oz. Refill Tabs - Moisture Absorber",1,0,visible,,"DampRid Drop-in Tab Refill Pack contains four 15.8 oz. moisture absorber tabs. When paired with the Drop-In Starter Kit, they attract and trap excess moisture and eliminate musty odors. Four 15. 8 oz. single-use refill tabs provide optimal convenience with no mess. To use, simply insert an unwrapped tab into the top of the moisture absorbing container. Each tab lasts up to 60 days depending on temperature and humidity. DampRid absorbs moisture without use of electricity or batteries. Blends in with any home decor and can be used discretely in various locations. Place in bathrooms, basements, utility rooms, garages, laundry rooms or a storage locker. Ideal for use as a closet freshener for clothes, this simple home improvement project creates cleaner, fresher air. Available in Fresh Scent and Fragrance Free. Keep out of reach of children. Read & follow all label directions.",,,none,,1,,,0,0,8,4.94,4.38,9.31,0,,,8.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/81eMQkdL3PL._AC_SL1500_.jpg,,,,,,,,,0,Manufacturer,"WM Barr",1,1,"Battery required",No,1,1,2022-04-10,40,1,07-08-2023,,,,,,,,,,,,,,,,,,,,
510,simple,r22,"Corelle Livingware 16-Piece Dinnerware Set, Winter Frost White , Service for 4",1,0,visible,,"Size:16 - Piece SetProduct DescriptionCorelle Livingware 16-Piece Set, Service for 4, includes 4-each 10-1/4-inch Dinner Plates, 6-3/4-inch Bread and Butter Plates, 18-ounce Soup/Cereal Bowls, 11-ounce Stoneware mugs, Winter Frost. The plates & bowls are made of a thin, durable Vitrelle glass. The stoneware mugs are made from a thicker stoneware.Amazon.comSince Corelle is famous for producing dinnerware and bakeware that cannot be broken or chipped, it's hard to resist holding a plate without wanting to drop it on the tile floor to see what happens. While Corelle doesn't recommend home tests, this casual 16-piece dinnerware set is still fairly indestructible and is a real asset for busy families. Livingware is easy to maintain as it's dishwasher-, microwave- and oven-safe and is never off-limits for small children to use and handle because of its light weight and durability.  The set is comprised of four 10-1/4-inch dinner plates, four 6-3/4-inch bread-and-butter plates, four 18-ounce bowls, and four 11-ounce mugs. Plates and bowls are all made of Corelle's signature material, Vitrelle, which is created from three layers of glass that are compressed under extreme heat and laminated for strength. On the other hand, the mugs in this set are crafted of Corelle's stoneware, which is actually breakable and has a heavier feel than Vitrelle. For diners who recall Corelle patterns as being decorated with rather cutesy floral and fruit patterns, this simple, pure white pattern is sure to appeal to their modern preferences. Livingware plates and bowls sport a relaxed and rimless coupe shape and are all stackable for more efficient storage. Corelle warrants this dinnerware pattern against cracks, chips, breakage, and staining for a full year from the date of purchase. --Cristina Vaamonde  What's in the Box 4 dinnerware place settings. Each place setting consist of: 10-1/2-inch dinner plate, 6-3/4-inch bread-and-butter plate, 18-ounce bowl, 11-ounce mug. 16 pieces total.",,,none,,1,,,0,0,9.3,10.63,10.63,5.63,0,,,25.99,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/81P9fBcfOGL._AC_SL1500_.jpg,,,,,,,,,0,Manufacturer,Corelle,1,1,,,,,2022-04-10,42,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
511,simple,r23,"Libbey Capone Speakeasy Coupe Cocktail Glasses, Set of 4",1,0,visible,,"Size:Coupe (8.6 oz)If your classic cocktail skills are nothing to speak easy about, then give them the vintage-style diamond-cut edge they deserve. These traditional coupe glasses are sure to give your sidecars, rob roys - not to mention your own craft cocktail recipes - a little extra sparkle. Champagne or no.",,,none,,1,,,0,0,1.3,7.91,6.5,7.91,0,,,20.55,"Home &amp; Kitchen",,,https://sentda.com/wp-content/uploads/2022/04/61VH-KaVFmL._AC_SL1500_.jpg,,,,,,,,,0,Manufacturer,Libbey,1,1,,,,,2022-04-10,48,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
512,simple,r24,"Arkansas Sharpeners Superstick Ceramic Rod, White",1,0,visible,,"Knife sharpener with diameter ceramic rod. Wood handle. 16"" overall length.",,,none,,1,,,0,0,3.52,3,13,10,0,,,10.99,"Home &amp; Kitchen",,,,,,,,,,,,0,Manufacturer,"Arkansas Sharpeners",1,1,,,,,2022-04-10,50,1,03-08-2023,,,,,,,,,,,,,,,,,,,,
